% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 30.83 us, time offset -9.549 us, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 10:11:39 -0400
% Time (s), Channel A (Input 1) (V)
9.680000000000e-06, -4.035078e-02
9.712000000000e-06, -4.202707e-02
9.744000000000e-06, -4.681648e-02
9.776000000000e-06, -4.921118e-02
9.808000000000e-06, -5.088748e-02
9.840000000000e-06, -5.208483e-02
9.872000000000e-06, -5.172562e-02
9.904000000000e-06, -5.040854e-02
9.936000000000e-06, -4.992960e-02
9.968000000000e-06, -4.909145e-02
1.000000000000e-05, -4.861251e-02
1.003200000000e-05, -4.813357e-02
1.006400000000e-05, -4.813357e-02
1.009600000000e-05, -4.849277e-02
1.012800000000e-05, -4.813357e-02
1.016000000000e-05, -4.969012e-02
1.019200000000e-05, -5.028880e-02
1.022400000000e-05, -4.897171e-02
1.025600000000e-05, -4.969012e-02
1.028800000000e-05, -4.969012e-02
1.032000000000e-05, -4.945065e-02
1.035200000000e-05, -4.849277e-02
1.038400000000e-05, -4.789410e-02
1.041600000000e-05, -4.921118e-02
1.044800000000e-05, -5.172562e-02
1.048000000000e-05, -5.160589e-02
1.051200000000e-05, -5.004933e-02
1.054400000000e-05, -4.705595e-02
1.057600000000e-05, -4.082972e-02
1.060800000000e-05, -3.951263e-02
1.064000000000e-05, -4.430204e-02
1.067200000000e-05, -5.304271e-02
1.070400000000e-05, -6.417809e-02
1.073600000000e-05, -7.028459e-02
1.076800000000e-05, -6.477676e-02
1.080000000000e-05, -5.088748e-02
1.083200000000e-05, -3.472322e-02
1.086400000000e-05, -2.394705e-02
1.089600000000e-05, -2.358784e-02
1.092800000000e-05, -3.496269e-02
1.096000000000e-05, -4.992960e-02
1.099200000000e-05, -6.477676e-02
1.102400000000e-05, -7.196088e-02
1.105600000000e-05, -7.232009e-02
1.108800000000e-05, -6.561491e-02
1.112000000000e-05, -5.447953e-02
1.115200000000e-05, -4.286522e-02
1.118400000000e-05, -3.316666e-02
1.121600000000e-05, -2.741937e-02
1.124800000000e-05, -2.885619e-02
1.128000000000e-05, -3.711792e-02
1.131200000000e-05, -4.909145e-02
1.134400000000e-05, -6.046630e-02
1.137600000000e-05, -6.669253e-02
1.140800000000e-05, -6.777015e-02
1.144000000000e-05, -6.154391e-02
1.147200000000e-05, -5.280324e-02
1.150400000000e-05, -4.525992e-02
1.153600000000e-05, -3.843501e-02
1.156800000000e-05, -3.831528e-02
1.160000000000e-05, -3.855475e-02
1.163200000000e-05, -4.346389e-02
1.166400000000e-05, -4.885198e-02
1.169600000000e-05, -5.435980e-02
1.172800000000e-05, -5.651503e-02
1.176000000000e-05, -5.771239e-02
1.179200000000e-05, -5.459927e-02
1.182400000000e-05, -4.992960e-02
1.185600000000e-05, -4.585860e-02
1.188800000000e-05, -4.358363e-02
1.192000000000e-05, -4.298495e-02
1.195200000000e-05, -4.502045e-02
1.198400000000e-05, -4.777436e-02
1.201600000000e-05, -5.112695e-02
1.204800000000e-05, -5.244404e-02
1.208000000000e-05, -5.172562e-02
1.211200000000e-05, -5.076774e-02
1.214400000000e-05, -4.849277e-02
1.217600000000e-05, -4.777436e-02
1.220800000000e-05, -4.681648e-02
1.224000000000e-05, -4.861251e-02
1.227200000000e-05, -4.945065e-02
1.230400000000e-05, -4.992960e-02
1.233600000000e-05, -4.992960e-02
1.236800000000e-05, -4.909145e-02
1.240000000000e-05, -4.753489e-02
1.243200000000e-05, -4.705595e-02
1.246400000000e-05, -4.765463e-02
1.249600000000e-05, -4.885198e-02
1.252800000000e-05, -5.076774e-02
1.256000000000e-05, -5.184536e-02
1.259200000000e-05, -5.136642e-02
1.262400000000e-05, -4.992960e-02
1.265600000000e-05, -4.885198e-02
1.268800000000e-05, -4.765463e-02
1.272000000000e-05, -4.609807e-02
1.275200000000e-05, -4.681648e-02
1.278400000000e-05, -4.849277e-02
1.281600000000e-05, -4.873224e-02
1.284800000000e-05, -5.040854e-02
1.288000000000e-05, -5.088748e-02
1.291200000000e-05, -5.028880e-02
1.294400000000e-05, -5.052827e-02
1.297600000000e-05, -5.016907e-02
1.300800000000e-05, -5.088748e-02
1.304000000000e-05, -5.016907e-02
1.307200000000e-05, -4.801383e-02
1.310400000000e-05, -4.549939e-02
1.313600000000e-05, -4.250601e-02
1.316800000000e-05, -4.633754e-02
1.320000000000e-05, -5.256377e-02
1.323200000000e-05, -5.867027e-02
1.326400000000e-05, -6.082550e-02
1.329600000000e-05, -5.651503e-02
1.332800000000e-05, -4.789410e-02
1.336000000000e-05, -3.819554e-02
1.339200000000e-05, -3.316666e-02
1.342400000000e-05, -3.687845e-02
1.345600000000e-05, -4.657701e-02
1.348800000000e-05, -5.579662e-02
1.352000000000e-05, -6.274127e-02
1.355200000000e-05, -6.405835e-02
1.358400000000e-05, -5.914921e-02
1.361600000000e-05, -5.064801e-02
1.364800000000e-05, -4.382310e-02
1.368000000000e-05, -3.843501e-02
1.371200000000e-05, -3.723766e-02
1.374400000000e-05, -3.975210e-02
1.377600000000e-05, -4.537966e-02
1.380800000000e-05, -5.124668e-02
1.384000000000e-05, -5.735318e-02
1.387200000000e-05, -6.010709e-02
1.390400000000e-05, -5.759265e-02
1.393600000000e-05, -5.364139e-02
1.396800000000e-05, -4.837304e-02
1.400000000000e-05, -4.394283e-02
1.403200000000e-05, -4.238628e-02
1.406400000000e-05, -4.274548e-02
1.409600000000e-05, -4.478098e-02
1.412800000000e-05, -4.897171e-02
1.416000000000e-05, -5.196509e-02
1.419200000000e-05, -5.280324e-02
1.422400000000e-05, -5.292298e-02
1.425600000000e-05, -5.160589e-02
1.428800000000e-05, -4.980986e-02
1.432000000000e-05, -4.825330e-02
1.435200000000e-05, -4.633754e-02
1.438400000000e-05, -4.597833e-02
1.441600000000e-05, -4.681648e-02
1.444800000000e-05, -4.909145e-02
1.448000000000e-05, -4.969012e-02
1.451200000000e-05, -5.184536e-02
1.454400000000e-05, -5.136642e-02
1.457600000000e-05, -5.016907e-02
1.460800000000e-05, -4.897171e-02
1.464000000000e-05, -4.789410e-02
1.467200000000e-05, -4.597833e-02
1.470400000000e-05, -4.681648e-02
1.473600000000e-05, -4.765463e-02
1.476800000000e-05, -5.076774e-02
1.480000000000e-05, -5.100721e-02
1.483200000000e-05, -5.088748e-02
1.486400000000e-05, -5.004933e-02
