% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.22 us, time offset 9.966 ns, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 09:37:53 -0400
% Time (s), Channel A (Input 1) (V)
-6.807015203025e-06, -4.525992e-02
-6.767015203025e-06, -4.585860e-02
-6.727015203025e-06, -4.514019e-02
-6.687015203025e-06, -4.406257e-02
-6.647015203025e-06, -4.490072e-02
-6.607015203025e-06, -4.549939e-02
-6.567015203025e-06, -4.418230e-02
-6.527015203025e-06, -4.478098e-02
-6.487015203025e-06, -4.430204e-02
-6.447015203025e-06, -4.525992e-02
-6.407015203025e-06, -4.537966e-02
-6.367015203025e-06, -4.454151e-02
-6.327015203025e-06, -4.454151e-02
-6.287015203025e-06, -4.502045e-02
-6.247015203025e-06, -4.525992e-02
-6.207015203025e-06, -4.561913e-02
-6.167015203025e-06, -4.597833e-02
-6.127015203025e-06, -4.573886e-02
-6.087015203025e-06, -4.561913e-02
-6.047015203025e-06, -4.466124e-02
-6.007015203025e-06, -4.466124e-02
-5.967015203025e-06, -4.514019e-02
-5.927015203025e-06, -4.406257e-02
-5.887015203025e-06, -4.502045e-02
-5.847015203025e-06, -4.514019e-02
-5.807015203025e-06, -4.537966e-02
-5.767015203025e-06, -4.514019e-02
-5.727015203025e-06, -4.537966e-02
-5.687015203025e-06, -4.502045e-02
-5.647015203025e-06, -4.490072e-02
-5.607015203025e-06, -4.585860e-02
-5.567015203025e-06, -4.454151e-02
-5.527015203025e-06, -4.514019e-02
-5.487015203025e-06, -4.502045e-02
-5.447015203025e-06, -4.514019e-02
-5.407015203025e-06, -4.478098e-02
-5.367015203025e-06, -4.454151e-02
-5.327015203025e-06, -4.478098e-02
-5.287015203025e-06, -4.478098e-02
-5.247015203025e-06, -4.394283e-02
-5.207015203025e-06, -4.478098e-02
-5.167015203025e-06, -4.549939e-02
-5.127015203025e-06, -4.502045e-02
-5.087015203025e-06, -4.478098e-02
-5.047015203025e-06, -4.502045e-02
-5.007015203025e-06, -4.478098e-02
-4.967015203025e-06, -4.466124e-02
-4.927015203025e-06, -4.514019e-02
-4.887015203025e-06, -4.490072e-02
-4.847015203025e-06, -4.525992e-02
-4.807015203025e-06, -4.537966e-02
-4.767015203025e-06, -4.525992e-02
-4.727015203025e-06, -4.514019e-02
-4.687015203025e-06, -4.537966e-02
-4.647015203025e-06, -4.502045e-02
-4.607015203025e-06, -4.478098e-02
-4.567015203025e-06, -4.537966e-02
-4.527015203025e-06, -4.537966e-02
-4.487015203025e-06, -4.442177e-02
-4.447015203025e-06, -4.525992e-02
-4.407015203025e-06, -4.514019e-02
-4.367015203025e-06, -4.561913e-02
-4.327015203025e-06, -4.466124e-02
-4.287015203025e-06, -4.537966e-02
-4.247015203025e-06, -4.490072e-02
-4.207015203025e-06, -4.597833e-02
-4.167015203025e-06, -4.525992e-02
-4.127015203025e-06, -4.514019e-02
-4.087015203025e-06, -4.585860e-02
-4.047015203025e-06, -4.478098e-02
-4.007015203025e-06, -4.490072e-02
-3.967015203025e-06, -4.478098e-02
-3.927015203025e-06, -4.525992e-02
-3.887015203025e-06, -4.478098e-02
-3.847015203025e-06, -4.537966e-02
-3.807015203025e-06, -4.525992e-02
-3.767015203025e-06, -4.597833e-02
-3.727015203025e-06, -4.561913e-02
-3.687015203025e-06, -4.525992e-02
-3.647015203025e-06, -4.537966e-02
-3.607015203025e-06, -4.537966e-02
-3.567015203025e-06, -4.621780e-02
-3.527015203025e-06, -4.525992e-02
-3.487015203025e-06, -4.525992e-02
-3.447015203025e-06, -4.478098e-02
-3.407015203025e-06, -4.454151e-02
-3.367015203025e-06, -4.490072e-02
-3.327015203025e-06, -4.418230e-02
-3.287015203025e-06, -4.514019e-02
-3.247015203025e-06, -4.490072e-02
-3.207015203025e-06, -4.490072e-02
-3.167015203025e-06, -4.561913e-02
-3.127015203025e-06, -4.490072e-02
-3.087015203025e-06, -4.478098e-02
-3.047015203025e-06, -4.490072e-02
-3.007015203025e-06, -4.466124e-02
-2.967015203025e-06, -4.525992e-02
-2.927015203025e-06, -4.466124e-02
-2.887015203025e-06, -4.502045e-02
-2.847015203025e-06, -4.466124e-02
-2.807015203025e-06, -4.514019e-02
-2.767015203025e-06, -4.478098e-02
-2.727015203025e-06, -4.514019e-02
-2.687015203025e-06, -4.478098e-02
-2.647015203025e-06, -4.478098e-02
-2.607015203025e-06, -4.514019e-02
-2.567015203025e-06, -4.525992e-02
-2.527015203025e-06, -4.561913e-02
-2.487015203025e-06, -4.502045e-02
-2.447015203025e-06, -4.549939e-02
-2.407015203025e-06, -4.442177e-02
-2.367015203025e-06, -4.525992e-02
-2.327015203025e-06, -4.442177e-02
-2.287015203025e-06, -4.502045e-02
-2.247015203025e-06, -4.478098e-02
-2.207015203025e-06, -4.549939e-02
-2.167015203025e-06, -4.490072e-02
-2.127015203025e-06, -4.490072e-02
-2.087015203025e-06, -4.466124e-02
-2.047015203025e-06, -4.549939e-02
-2.007015203025e-06, -4.454151e-02
-1.967015203025e-06, -4.514019e-02
-1.927015203025e-06, -4.442177e-02
-1.887015203025e-06, -4.502045e-02
-1.847015203025e-06, -4.466124e-02
-1.807015203025e-06, -4.549939e-02
-1.767015203025e-06, -4.490072e-02
-1.727015203025e-06, -4.514019e-02
-1.687015203025e-06, -4.478098e-02
-1.647015203025e-06, -4.549939e-02
-1.607015203025e-06, -4.561913e-02
-1.567015203025e-06, -4.502045e-02
-1.527015203025e-06, -4.537966e-02
-1.487015203025e-06, -4.490072e-02
-1.447015203025e-06, -4.442177e-02
-1.407015203025e-06, -4.406257e-02
-1.367015203025e-06, -4.514019e-02
-1.327015203025e-06, -4.525992e-02
-1.287015203025e-06, -4.525992e-02
-1.247015203025e-06, -4.525992e-02
-1.207015203025e-06, -4.549939e-02
-1.167015203025e-06, -4.537966e-02
-1.127015203025e-06, -4.514019e-02
-1.087015203025e-06, -4.430204e-02
-1.047015203025e-06, -4.549939e-02
-1.007015203025e-06, -4.490072e-02
-9.670152030252e-07, -4.502045e-02
-9.270152030252e-07, -4.549939e-02
-8.870152030252e-07, -4.537966e-02
-8.470152030252e-07, -4.514019e-02
-8.070152030252e-07, -4.442177e-02
-7.670152030252e-07, -4.525992e-02
-7.270152030252e-07, -4.514019e-02
-6.870152030252e-07, -4.490072e-02
-6.470152030252e-07, -4.478098e-02
-6.070152030252e-07, -4.466124e-02
